Parameter S1 S1_conf ST ST_conf
P1 -1367674515901.348633 91859639.334397 0.000829 0.000000
P2 13676745159013.486328 426048724.122575 0.018464 0.000000
P3 13676745159013.484375 609760596.705519 0.035507 0.000000
P4 -1367674515901.348633 34412047.920120 0.000118 0.000000
P5 0.000000 419980149.655385 0.017517 0.000000
P6 -0.000237 70153151.271352 0.000473 0.000000
P7 -15044419674914.826172 952992711.214873 0.086046 0.000000
P8 -13676745159013.488281 690250381.738024 0.046869 0.000000
P9 28721164833928.324219 565714359.915365 0.031128 0.000000
P10 -17779768706717.535156 707662759.958226 0.049592 0.000000
P11 1367674515901.348877 500338004.131877 0.023553 0.000000
P12 1367674515901.346924 686741034.549459 0.044621 0.000000
P13 -16412094190816.185547 327056161.307518 0.010652 0.000000
P14 -43765584508843.164062 571080247.028833 0.032430 0.000000
P15 -0.001894 530967082.451674 0.027459 0.000000
P16 -6838372579506.742188 650296704.200190 0.039886 0.000000
P17 -12309070643112.140625 712621371.786496 0.048408 0.000000
P18 10941396127210.791016 181600378.237347 0.003551 0.000000
P19 -9573721611309.441406 531774618.379831 0.026394 0.000000
P20 0.000473 98246512.450331 0.000947 0.000000

Parameter_1 Parameter_2 S2 S2_conf
P2 P11 -39563958420215.203125 707842939.161212
P2 P12 -28903289400519.390625 719963305.665874
P2 P13 -32444858733193.484375 700110250.079636
P2 P14 -47734044493949.742188 708812113.727414
P2 P15 -32865949394465.945312 700682442.873484
P2 P16 -32423978226776.695312 744785546.409480
P2 P17 -9896209731657.996094 728189262.833495
P2 P18 -25684208188193.859375 687895067.980800
P2 P19 -39283231312700.234375 717309949.970770
P2 P20 -22205280374770.136719 686015920.503320
P3 P4 -31498274878564.597656 981221036.229036
P3 P5 -27535614884618.039062 996313505.922832
P3 P6 -31799882492496.367188 983623280.995798
P3 P7 100511896399072.406250 1000812322.552290
P3 P8 -35180207764996.183594 1004118447.132285
P3 P9 -20010505051580.601562 998355626.397384
P3 P10 -37473585629109.625000 993123998.782058
P3 P11 -25705088694610.644531 991436003.955417
P3 P12 -24639021792641.062500 1004227815.386961
P3 P13 -42039460850919.710938 980999149.313876
P3 P14 -41337643082132.273438 984185442.364404
P3 P15 -33932016296435.527344 989939665.691039
P3 P16 -42018580344502.929688 995899792.058744
P3 P17 -33349681574988.781250 991783317.409911
P3 P18 -32080609600011.343750 982374246.603495
P3 P19 -42481432018608.968750 976108059.805662
P3 P20 -28601681786587.625000 982232406.370554
P4 P5 5631942123779.673828 212176474.218794
P4 P6 2433741417870.929688 106582019.950387
P4 P7 111292048466108.906250 442617631.501717
P4 P8 -2012650756598.464844 342830732.218393
P4 P9 8892784348938.792969 279657025.251177
P4 P10 -11768496934498.976562 344238419.256902
P4 P11 -6396401411817.487305 233856158.840218
P4 P12 -8528535215756.648438 335638917.845886
P4 P13 -5673703136613.251953 179048006.794299
P4 P14 -26293223407217.437500 287567807.074365
P4 P15 -10359061405764.041016 263663460.968147
P4 P16 -2454621924287.722656 328098165.497638
P4 P17 -182124566591.066406 338178135.112688
P4 P18 2153014310355.951172 132351361.653040
P4 P19 -13578142618089.578125 253098539.595784
P4 P20 5631942123779.673828 109813165.744714
P5 P6 33048073961057.019531 717652062.367963
P5 P7 139774247205355.843750 771183750.274403
P5 P8 30733815590526.789062 744431886.928964
P5 P9 40573183794094.453125 752108442.819698
P5 P10 25242237020504.605469 768778844.424861
P5 P11 22085797327429.437500 729634642.383221
P5 P12 23151864229399.019531 754967530.486927
P5 P13 26006696308542.414062 731702559.937864
P5 P14 6453242939907.812500 727685658.039279
P5 P15 21321338039391.625000 754096144.041476
P5 P16 28159710618898.367188 757742618.159539
P5 P17 36828609388412.507812 752233837.377424
P5 P18 34899480657481.203125 724397324.549322
P5 P19 22366524434944.414062 723449374.836215
P5 P20 36246274666965.765625 719926691.103310
P6 P7 112056507754146.718750 449683216.274622
P6 P8 -3380325272499.812500 345669358.583287
P6 P9 6459042931067.859375 292505734.082160
P6 P10 -14202238352369.902344 354242779.025292
P6 P11 -8830142829688.417969 249306212.739244
P6 P12 -10962276633627.578125 346334028.438576
P6 P13 -8107444554484.181641 199338601.922393
P6 P14 -27660897923118.789062 294621796.302985
P6 P15 -13858869725604.554688 272300284.527631
P6 P16 -7020497146097.814453 334535265.995388
P6 P17 -3681932886431.578125 345876312.434164
P6 P18 -280727107514.978516 152175746.379719
P6 P19 -14945817133990.925781 263603734.557985
P6 P20 3198200705908.743164 136971312.093554
P7 P8 126799319815129.781250 1666373633.465026
P7 P9 137704754920667.015625 1659339646.060868
P7 P10 128770209558894.671875 1662887033.022834
P7 P11 113887033944154.125000 1671704895.880551
P7 P12 116019167748093.281250 1651091495.763813
P7 P13 118873999827236.687500 1673050140.414092
P7 P14 115311549988145.781250 1652428809.292317
P7 P15 134443912695507.937500 1663634905.243250
P7 P16 112498478921836.000000 1683475666.345892
P7 P17 133960180514985.109375 1652875023.565987
P7 P18 123502516568297.140625 1670603619.842999
P7 P19 114167761051669.093750 1661109564.963368
P7 P20 123783243675812.109375 1666693118.987958
P8 P9 23333988795990.082031 1121443940.970164
P8 P10 3738774414521.910156 1099457660.666073
P8 P11 15507271349020.882812 1124860303.954431
P8 P12 4846602329325.072266 1121584847.330404
P8 P13 11965702016346.791016 1118690902.046094
P8 P14 -5455617548348.632812 1102862054.665616
P8 P15 10478544453104.746094 1124344451.759584
P8 P16 22647251542459.390625 1105389445.450117
P8 P17 17457280586368.978516 1117761627.686063
P8 P18 17660285659376.835938 1124153867.652096
P8 P19 4061262534870.468750 1118983861.574692
P8 P20 19007079668861.394531 1119707839.095162
P9 P10 -65310808127659.437500 969099757.115033
P9 P11 -55674444997099.625000 957098036.024622
P9 P12 -63136913310886.687500 961768251.473634
P9 P13 -56017813623864.968750 954200028.708574
P9 P14 -72373066286590.843750 944675266.460874
P9 P15 -48976435971350.367188 933070510.633044
P9 P16 -54930866215478.601562 962395874.598558
P9 P17 -47328034347934.046875 952065639.946847
P9 P18 -44992895470987.023438 954044887.079912
P9 P19 -55393717889584.656250 953004084.094858
P9 P20 -43646101461502.460938 949872596.889018
P10 P11 28138830112481.582031 1173297757.108996
P10 P12 23874562504603.257812 1179716639.409099
P10 P13 24597260779807.492188 1163738383.247049
P10 P14 -1352594000644.585938 1150310973.235064
P10 P15 15647634902778.375000 1153722573.650323
P10 P16 28882408894102.601562 1152778845.047138
P10 P17 36485240761647.164062 1163023774.152523
P10 P18 26027576814959.210938 1164133527.771729
P10 P19 22023155808179.070312 1165655044.374449
P10 P20 27374370824443.765625 1165260215.477867
P11 P12 14321721399710.603516 843185727.822033
P11 P13 11846218969006.093750 811743232.535535
P11 P14 -1310832987811.023438 813249436.254426
P11 P15 12491195209703.208984 815414597.325161
P11 P16 15065300181331.625000 837312137.186300
P11 P17 30130600362663.253906 860178660.487611
P11 P18 21805070219914.460938 806130740.682925
P11 P19 14602448507225.580078 817217037.526892
P11 P20 24217931131368.601562 805084964.349588
P12 P13 -72373066286590.828125 1074644315.186423
P12 P14 -85530118243407.937500 1049942143.128901
P12 P15 -81322692163619.937500 1070563370.314122
P12 P16 -62757583662447.804688 1062624797.587538
P12 P17 -56220818696872.820312 1074890475.767483
P12 P18 -66678482643560.773438 1069905544.866126
P12 P19 -80277505768067.156250 1067679988.654940
P12 P20 -67463822438015.382812 1066284004.836033
P13 P14 -22975539653967.992188 540824896.226595
P13 P15 -1711043142666.695312 529821923.525985
P13 P16 6193396338809.626953 585365861.549773
P13 P17 6333759892567.119141 604103590.654126
P13 P18 8668898769514.138672 517866571.265430
P13 P19 -4930124354992.232422 563279052.402993
P13 P20 11081759680968.279297 510176903.956445
P14 P15 52294119724599.812500 932175274.970021
P14 P16 45273622578502.000000 968779447.171801
P14 P17 57140722053924.882812 963436576.240361
P14 P18 56277660224963.164062 941583268.542225
P14 P19 48008971610304.703125 962320999.183228
P14 P20 59756588038386.882812 939108954.584200
P15 P16 -52861373930789.812500 894080059.311369
P15 P17 -48456742769153.992188 912457853.925529
P15 P18 -45055536990237.390625 895437121.342574
P15 P19 -52258158702926.281250 902639620.807536
P15 P20 -38378408470904.921875 892118486.563790
P16 P17 -10702430032529.394531 1001230271.177089
P16 P18 -20094027077247.765625 986281577.864248
P16 P19 -34759117103723.714844 1003153687.967693
P16 P20 -15549032361854.464844 994489388.956744
P17 P18 12028343535597.162109 1103657821.110172
P17 P19 -504612686939.625000 1096884394.474984
P17 P20 14441204447051.302734 1106366868.840376
P18 P19 -38680016084836.703125 360269112.836814
P18 P20 -18403864440997.859375 285631607.717867
P19 P20 22366524434944.414062 875130351.566260
